link,missing_rate,method_type,method,rmse,nrmse,r2,mape
pi-es,0.4,baseline,RollingMean,22.92,2.51,-0.8491453582622999,1.4
pi-es,0.4,baseline,LinearInterpolation,27.86,3.05,-1.7321253237516308,1.43
pi-es,0.4,stacking,StackingRegressor,33.99,3.7467,-0.4714,2.0967
pi-es,0.45,baseline,Mean,16.75,1.83,-0.03859883286643373,1.2
pi-es,0.45,baseline,Median,16.49,1.81,-0.007050903227171723,1.01
pi-es,0.45,baseline,KNNImputer,16.75,1.83,-0.03859883286643373,1.2
pi-es,0.45,baseline,ForwardFill,25.26,2.76,-1.360984093081088,1.51
pi-es,0.45,baseline,BackwardFill,41.84,4.58,-5.478886874868407,1.56
pi-es,0.45,baseline,RollingMean,22.8,2.5,-0.924387653686616,1.38
pi-es,0.45,baseline,LinearInterpolation,26.69,2.92,-1.6362483526935936,1.37
pi-es,0.45,stacking,StackingRegressor,33.99,3.7467,-0.4714,2.0967
pi-es,0.5,baseline,Mean,16.46,1.8,-0.04247001062244249,1.19
pi-es,0.5,baseline,Median,16.2,1.77,-0.010022210927951525,1.0
pi-es,0.5,baseline,KNNImputer,16.46,1.8,-0.04247001062244249,1.19
pi-es,0.5,baseline,ForwardFill,24.89,2.72,-1.3833513101018915,1.5
pi-es,0.5,baseline,BackwardFill,40.38,4.42,-5.2730486475874665,1.53
pi-es,0.5,baseline,RollingMean,22.93,2.51,-1.023659158740192,1.4
pi-es,0.5,baseline,LinearInterpolation,26.18,2.87,-1.6372628259618738,1.36
pi-es,0.5,stacking,StackingRegressor,33.99,3.7467,-0.4714,2.0967
pi-go,0.2,baseline,Mean,47.77,5.26,-0.0006852139851754036,2.38
pi-go,0.2,baseline,Median,48.16,5.3,-0.017142181245829002,2.16
pi-go,0.2,baseline,KNNImputer,47.77,5.26,-0.0006852139851754036,2.38
pi-go,0.2,baseline,ForwardFill,60.91,6.7,-0.6270923898242837,2.96
pi-go,0.2,baseline,BackwardFill,49.69,5.47,-0.0827652628623552,2.43
pi-go,0.2,baseline,RollingMean,51.79,5.7,-0.1761057314061658,2.74
pi-go,0.2,baseline,LinearInterpolation,51.65,5.68,-0.1699522759093237,2.6
pi-go,0.2,stacking,StackingRegressor,15.074,1.66,0.8774,0.896
pi-go,0.25,baseline,Mean,43.04,4.73,-0.0003197167570390125,2.13
pi-go,0.25,baseline,Median,43.28,4.75,-0.011439283516465615,1.87
pi-go,0.25,baseline,KNNImputer,43.04,4.73,-0.0003197167570390125,2.13
pi-go,0.25,baseline,ForwardFill,55.34,6.08,-0.6542154328821923,2.62
pi-go,0.25,baseline,BackwardFill,50.63,5.56,-0.3844980528118209,2.29
pi-go,0.25,baseline,RollingMean,47.12,5.18,-0.1991147709579557,2.42
pi-go,0.25,baseline,LinearInterpolation,48.18,5.29,-0.25365825625833516,2.36
pi-go,0.25,stacking,StackingRegressor,16.025,1.765,0.8685,0.8525
pi-go,0.3,baseline,Mean,39.51,4.34,-0.003024382174190432,1.96
pi-go,0.3,baseline,Median,39.62,4.35,-0.008611485405690011,1.67
pi-go,0.3,baseline,KNNImputer,39.51,4.34,-0.003024382174190432,1.96
pi-go,0.3,baseline,ForwardFill,53.77,5.9,-0.8577323858429442,2.51
pi-go,0.3,baseline,BackwardFill,46.51,5.1,-0.38996609341197064,2.09
pi-go,0.3,baseline,RollingMean,46.48,5.1,-0.38811717989328653,2.33
pi-go,0.3,baseline,LinearInterpolation,44.86,4.92,-0.2932798818773277,2.18
pi-go,0.3,stacking,StackingRegressor,13.64,1.5,0.9006,0.8567
pi-go,0.35,baseline,Mean,37.06,4.06,-0.00691168272650744,1.89
pi-go,0.35,baseline,Median,37.08,4.07,-0.00759994674442277,1.57
pi-go,0.35,baseline,KNNImputer,37.06,4.06,-0.00691168272650744,1.89
pi-go,0.35,baseline,ForwardFill,50.3,5.52,-0.854867234346371,2.33
pi-go,0.35,baseline,BackwardFill,44.98,4.93,-0.48304815266356127,2.0
pi-go,0.35,baseline,RollingMean,43.74,4.8,-0.4024980042846351,2.17
pi-go,0.35,baseline,LinearInterpolation,42.4,4.65,-0.3180463463198213,2.04
pi-go,0.35,stacking,StackingRegressor,13.64,1.5,0.9006,0.8567
pi-go,0.4,baseline,Mean,36.12,3.96,-0.008621920909264169,1.88
pi-go,0.4,baseline,Median,36.11,3.96,-0.007980656589482216,1.54
pi-go,0.4,baseline,KNNImputer,36.12,3.96,-0.008621920909264169,1.88
pi-go,0.4,baseline,ForwardFill,48.82,5.35,-0.8420651910134882,2.3
pi-go,0.4,baseline,BackwardFill,43.73,4.8,-0.4780645931508889,1.97
pi-go,0.4,baseline,RollingMean,42.87,4.7,-0.4203631135631425,2.15
pi-go,0.4,baseline,LinearInterpolation,41.04,4.5,-0.30191911448701303,1.99
pi-go,0.4,stacking,StackingRegressor,13.64,1.5,0.9006,0.8567
pi-go,0.45,baseline,Mean,40.11,4.4,-0.0028940811635465025,2.01
pi-go,0.45,baseline,Median,40.24,4.42,-0.009508794705109569,1.69
pi-go,0.45,baseline,KNNImputer,40.11,4.4,-0.0028940811635465025,2.01
pi-go,0.45,baseline,ForwardFill,60.77,6.67,-1.3029995634969747,2.61
pi-go,0.45,baseline,BackwardFill,45.72,5.02,-0.3034507282137888,2.08
pi-go,0.45,baseline,RollingMean,51.02,5.6,-0.622955812121661,2.46
pi-go,0.45,baseline,LinearInterpolation,46.91,5.15,-0.37211095738850597,2.21
pi-go,0.45,stacking,StackingRegressor,13.64,1.5,0.9006,0.8567
pi-go,0.5,baseline,Mean,38.52,4.23,-0.004378202457891556,1.98
pi-go,0.5,baseline,Median,38.62,4.24,-0.009878309033190202,1.64
pi-go,0.5,baseline,KNNImputer,38.52,4.23,-0.004378202457891556,1.98
pi-go,0.5,baseline,ForwardFill,60.74,6.67,-1.4976209348214553,2.64
pi-go,0.5,baseline,BackwardFill,45.35,4.98,-0.39221907747838913,2.14
pi-go,0.5,baseline,RollingMean,52.05,5.71,-0.8344143447538046,2.52
pi-go,0.5,baseline,LinearInterpolation,46.13,5.06,-0.4409085896201248,2.23
pi-go,0.5,stacking,StackingRegressor,13.64,1.5,0.9006,0.8567
pi-ma,0.2,baseline,Mean,21.11,2.38,-0.012887986864219991,1.3
pi-ma,0.2,baseline,Median,20.99,2.37,-0.0015745725707239089,1.27
pi-ma,0.2,baseline,KNNImputer,21.11,2.38,-0.012887986864219991,1.3
pi-ma,0.2,baseline,ForwardFill,64.39,7.27,-8.424351782356476,2.17
pi-ma,0.2,baseline,BackwardFill,42.99,4.85,-3.2013414450653954,2.19
pi-ma,0.2,baseline,RollingMean,40.46,4.57,-2.7204859196016677,1.94
pi-ma,0.2,baseline,LinearInterpolation,41.73,4.71,-2.9569938227926507,2.05
pi-ma,0.2,stacking,StackingRegressor,16.058,1.824,0.7631,1.324
pi-ma,0.25,baseline,Mean,57.04,6.46,-0.001236335041122416,4.65
pi-ma,0.25,baseline,Median,57.06,6.47,-0.0020481427545344655,4.64
pi-ma,0.25,baseline,KNNImputer,57.04,6.46,-0.001236335041122416,4.65
pi-ma,0.25,baseline,ForwardFill,54.17,6.14,0.09707440352884145,4.78
pi-ma,0.25,baseline,BackwardFill,66.15,7.5,-0.3468147015601255,5.36
pi-ma,0.25,baseline,RollingMean,56.22,6.37,0.027446456744019132,4.96
pi-ma,0.25,baseline,LinearInterpolation,56.89,6.45,0.003985419477733565,4.89
pi-ma,0.25,stacking,StackingRegressor,15.2375,1.73,0.8141,1.24
pi-ma,0.3,baseline,Mean,52.96,6.01,-0.004565980460982111,4.13
pi-ma,0.3,baseline,Median,52.96,6.01,-0.004585064161125807,4.13
pi-ma,0.3,baseline,KNNImputer,52.96,6.01,-0.004565980460982111,4.13
pi-ma,0.3,baseline,ForwardFill,56.25,6.38,-0.1330760376647453,4.54
pi-ma,0.3,baseline,BackwardFill,61.67,6.99,-0.36203068946524986,4.84
pi-ma,0.3,baseline,RollingMean,56.2,6.38,-0.13141361560362208,4.57
pi-ma,0.3,baseline,LinearInterpolation,55.79,6.33,-0.11463939347048324,4.57
pi-ma,0.3,stacking,StackingRegressor,17.0267,1.9333,0.7941,1.41
pi-ma,0.35,baseline,Mean,50.7,5.75,-0.007576856972707713,3.81
pi-ma,0.35,baseline,Median,50.66,5.75,-0.0060801217193631185,3.81
pi-ma,0.35,baseline,KNNImputer,50.7,5.75,-0.007576856972707713,3.81
pi-ma,0.35,baseline,ForwardFill,53.7,6.09,-0.13022348130921957,4.22
pi-ma,0.35,baseline,BackwardFill,58.42,6.63,-0.33788445208319784,4.44
pi-ma,0.35,baseline,RollingMean,53.41,6.06,-0.11823428085673471,4.2
pi-ma,0.35,baseline,LinearInterpolation,53.04,6.02,-0.1026536753485705,4.21
pi-ma,0.35,stacking,StackingRegressor,17.0267,1.9333,0.7941,1.41
pi-ma,0.4,baseline,Mean,47.83,5.42,-0.00505341582411023,3.49
pi-ma,0.4,baseline,Median,47.82,5.42,-0.004406148567295931,3.49
pi-ma,0.4,baseline,KNNImputer,47.83,5.42,-0.00505341582411023,3.49
pi-ma,0.4,baseline,ForwardFill,50.83,5.76,-0.1351496178774323,3.91
pi-ma,0.4,baseline,BackwardFill,55.43,6.28,-0.34944574474569867,4.1
pi-ma,0.4,baseline,RollingMean,50.49,5.72,-0.1197463303972357,3.86
pi-ma,0.4,baseline,LinearInterpolation,49.98,5.67,-0.09747057891504451,3.84
pi-ma,0.4,stacking,StackingRegressor,17.0267,1.9333,0.7941,1.41
pi-ma,0.45,baseline,Mean,45.46,5.15,-0.001414576850200966,3.22
pi-ma,0.45,baseline,Median,45.47,5.15,-0.001973919845465577,3.22
pi-ma,0.45,baseline,KNNImputer,45.46,5.15,-0.001414576850200966,3.22
pi-ma,0.45,baseline,ForwardFill,48.35,5.47,-0.13294360520525883,3.65
pi-ma,0.45,baseline,BackwardFill,52.68,5.96,-0.3450214685777362,3.8
pi-ma,0.45,baseline,RollingMean,48.09,5.45,-0.12105342248340412,3.6
pi-ma,0.45,baseline,LinearInterpolation,47.44,5.37,-0.09096272819325701,3.55
pi-ma,0.45,stacking,StackingRegressor,17.0267,1.9333,0.7941,1.41
pi-ma,0.5,baseline,Mean,43.35,4.91,-0.0012875023249265816,2.99
pi-ma,0.5,baseline,Median,43.37,4.91,-0.0019390907243608257,2.99
pi-ma,0.5,baseline,KNNImputer,43.35,4.91,-0.0012875023249265816,2.99
pi-ma,0.5,baseline,ForwardFill,46.2,5.23,-0.13683133198903308,3.42
pi-ma,0.5,baseline,BackwardFill,50.13,5.68,-0.33889319244405747,3.53
pi-ma,0.5,baseline,RollingMean,46.0,5.21,-0.12699755432198545,3.39
pi-ma,0.5,baseline,LinearInterpolation,45.2,5.12,-0.08848473961531966,3.33
pi-ma,0.5,stacking,StackingRegressor,17.0267,1.9333,0.7941,1.41
pi-mg,0.2,baseline,Median,6.35,0.69,-0.01715274985846138,0.57
pi-mg,0.2,baseline,ForwardFill,12.65,1.37,-3.0307207607065214,0.9
pi-mg,0.2,baseline,BackwardFill,7.52,0.82,-0.4257369235771158,0.67
pi-mg,0.2,baseline,RollingMean,8.17,0.89,-0.6818708348868265,0.74
pi-mg,0.2,baseline,LinearInterpolation,8.82,0.96,-0.9585083568814967,0.73
pi-mg,0.25,baseline,Median,7.04,0.76,-0.041879890680035725,0.6
pi-mg,0.25,baseline,ForwardFill,12.66,1.38,-2.369621470132016,1.0
pi-mg,0.25,baseline,RollingMean,8.37,0.91,-0.47445869066970436,0.79
pi-mg,0.3,baseline,Median,6.31,0.69,-2.0603182406819798e-06,0.56
pi-mg,0.3,baseline,ForwardFill,13.45,1.46,-3.54489544915025,1.15
pi-mg,0.3,baseline,RollingMean,10.72,1.16,-1.8863369363913698,1.02
pi-mg,0.35,baseline,Median,7.88,0.86,-0.06989412166634978,0.61
pi-mg,0.35,baseline,ForwardFill,12.93,1.41,-1.8808883877163955,1.11
pi-mg,0.35,baseline,RollingMean,11.29,1.23,-1.1935800763651554,1.09
pi-mg,0.4,baseline,Median,7.42,0.81,-0.011017530822914345,0.67
pi-mg,0.4,baseline,ForwardFill,12.3,1.34,-1.7776282463458903,1.05
pi-mg,0.4,baseline,RollingMean,12.26,1.33,-1.7608200299329435,1.11
pi-mg,0.45,baseline,Median,7.44,0.81,-0.09676248247336616,0.71
pi-mg,0.45,baseline,ForwardFill,12.11,1.31,-1.9037107616532487,1.06
pi-mg,0.45,baseline,RollingMean,12.06,1.31,-1.879537003947895,1.1
pi-mg,0.5,baseline,Median,9.33,1.01,-0.005958228393565301,0.79
pi-mg,0.5,baseline,ForwardFill,12.68,1.38,-0.8559170497386603,1.12
pi-mg,0.5,baseline,RollingMean,12.25,1.33,-0.7327452890075994,1.12
pi-ms,0.2,baseline,Mean,17.46,1.91,-0.05883475573796049,1.23
pi-ms,0.2,baseline,Median,17.13,1.88,-0.01953077750193799,1.06
pi-ms,0.2,baseline,KNNImputer,17.46,1.91,-0.05883475573796049,1.23
pi-ms,0.2,baseline,ForwardFill,26.86,2.94,-1.5060942048906627,1.56
pi-ms,0.2,baseline,BackwardFill,25.48,2.79,-1.2546210709258396,1.52
pi-ms,0.2,baseline,RollingMean,26.19,2.87,-1.3818964793795403,1.62
pi-ms,0.2,baseline,LinearInterpolation,22.82,2.5,-0.8083168460136025,1.45
pi-ms,0.2,stacking,StackingRegressor,22.846,2.508,0.6738,4.114
pi-ms,0.25,baseline,Mean,17.0,1.86,-0.08698822174199816,1.26
pi-ms,0.25,baseline,Median,16.41,1.8,-0.013312990519508405,1.04
pi-ms,0.25,baseline,KNNImputer,17.0,1.86,-0.08698822174199816,1.26
pi-ms,0.25,baseline,ForwardFill,26.11,2.86,-1.5658113276178929,1.56
pi-ms,0.25,baseline,BackwardFill,24.32,2.66,-1.2254911786643645,1.48
pi-ms,0.25,baseline,RollingMean,27.94,3.06,-1.9373746680536628,1.65
pi-ms,0.25,baseline,LinearInterpolation,21.71,2.38,-0.7743124529634875,1.42
pi-ms,0.25,stacking,StackingRegressor,22.79,2.5025,0.6933,3.795
pi-ms,0.3,baseline,Mean,18.18,1.99,-0.0539072248608965,1.33
pi-ms,0.3,baseline,Median,17.9,1.96,-0.02258524179838295,1.13
pi-ms,0.3,baseline,KNNImputer,18.18,1.99,-0.0539072248608965,1.33
pi-ms,0.3,baseline,ForwardFill,32.06,3.51,-2.278762063879071,1.69
pi-ms,0.3,baseline,BackwardFill,31.5,3.45,-2.166433393026444,1.67
pi-ms,0.3,baseline,RollingMean,32.61,3.58,-2.3935353730350206,1.74
pi-ms,0.3,baseline,LinearInterpolation,26.28,2.88,-1.203383215512659,1.55
pi-ms,0.3,stacking,StackingRegressor,28.6167,3.14,0.5362,4.59
pi-ms,0.35,baseline,Mean,18.19,2.0,-0.0492384523070577,1.36
pi-ms,0.35,baseline,Median,17.99,1.97,-0.026319053887115196,1.15
pi-ms,0.35,baseline,KNNImputer,18.19,2.0,-0.0492384523070577,1.36
pi-ms,0.35,baseline,ForwardFill,33.49,3.67,-2.5538087246515153,1.74
pi-ms,0.35,baseline,BackwardFill,29.62,3.25,-1.7801171958288657,1.6
pi-ms,0.35,baseline,RollingMean,32.45,3.56,-2.3368075564483237,1.73
pi-ms,0.35,baseline,LinearInterpolation,26.14,2.87,-1.1659361872016714,1.54
pi-ms,0.35,stacking,StackingRegressor,28.6167,3.14,0.5362,4.59
pi-ms,0.4,baseline,Mean,43.47,4.78,-0.000313300859437593,9.1
pi-ms,0.4,baseline,Median,43.76,4.81,-0.013955377591313933,9.01
pi-ms,0.4,baseline,KNNImputer,43.47,4.78,-0.000313300859437593,9.1
pi-ms,0.4,baseline,ForwardFill,51.4,5.65,-0.3984814444091973,9.59
pi-ms,0.4,baseline,BackwardFill,52.86,5.81,-0.479403549171155,9.6
pi-ms,0.4,baseline,RollingMean,52.49,5.77,-0.45857429302727937,9.63
pi-ms,0.4,baseline,LinearInterpolation,48.57,5.34,-0.2488758764159298,9.47
pi-ms,0.4,stacking,StackingRegressor,28.6167,3.14,0.5362,4.59
pi-ms,0.45,baseline,Mean,42.51,4.67,-0.0005299708799502145,8.28
pi-ms,0.45,baseline,Median,42.8,4.7,-0.014066590465808604,8.18
pi-ms,0.45,baseline,KNNImputer,42.51,4.67,-0.0005299708799502145,8.28
pi-ms,0.45,baseline,ForwardFill,53.79,5.91,-0.6016512447055018,8.97
pi-ms,0.45,baseline,BackwardFill,51.88,5.7,-0.4896646208062283,8.76
pi-ms,0.45,baseline,RollingMean,54.24,5.96,-0.6284766071874177,8.94
pi-ms,0.45,baseline,LinearInterpolation,48.74,5.36,-0.31473672020718424,8.73
pi-ms,0.45,stacking,StackingRegressor,28.6167,3.14,0.5362,4.59
pi-ms,0.5,baseline,Mean,40.95,4.5,-0.0005423519879845795,7.59
pi-ms,0.5,baseline,Median,41.28,4.54,-0.016578620077855044,7.49
pi-ms,0.5,baseline,KNNImputer,40.95,4.5,-0.0005423519879845795,7.59
pi-ms,0.5,baseline,ForwardFill,59.2,6.51,-1.0907808537156058,8.43
pi-ms,0.5,baseline,BackwardFill,48.59,5.34,-0.40891813675071975,7.94
pi-ms,0.5,baseline,RollingMean,58.22,6.4,-1.0223652250427815,8.37
pi-ms,0.5,baseline,LinearInterpolation,48.77,5.36,-0.4188342485857557,8.04
pi-ms,0.5,stacking,StackingRegressor,28.6167,3.14,0.5362,4.59
pi-mt,0.2,baseline,Mean,73.44,8.12,-0.007109912245731653,4.71
pi-mt,0.2,baseline,Median,74.32,8.22,-0.031648452506329194,4.6
pi-mt,0.2,baseline,KNNImputer,73.44,8.12,-0.007109912245731653,4.71
pi-mt,0.2,baseline,ForwardFill,83.78,9.26,-0.31084473229080767,5.37
pi-mt,0.2,baseline,BackwardFill,73.25,8.1,-0.0020216644276584983,4.79
pi-mt,0.2,baseline,RollingMean,79.16,8.75,-0.17017785299564747,5.24
pi-mt,0.2,baseline,LinearInterpolation,74.64,8.25,-0.040427932738724914,4.86
pi-mt,0.2,stacking,StackingRegressor,24.262,2.678,0.8078,2.982
pi-mt,0.25,baseline,Mean,66.31,7.31,-0.003635262889446711,4.04
pi-mt,0.25,baseline,Median,67.11,7.4,-0.027902653183284665,3.91
pi-mt,0.25,baseline,KNNImputer,66.31,7.31,-0.003635262889446711,4.04
pi-mt,0.25,baseline,ForwardFill,76.01,8.38,-0.3186437505442494,4.62
pi-mt,0.25,baseline,BackwardFill,69.87,7.71,-0.11423015913755985,4.36
pi-mt,0.25,baseline,RollingMean,72.04,7.95,-0.18470452051636133,4.54
pi-mt,0.25,baseline,LinearInterpolation,69.69,7.69,-0.10867442022573748,4.33
pi-mt,0.25,stacking,StackingRegressor,18.555,2.0425,0.8928,2.7125
pi-mt,0.3,baseline,Mean,60.67,6.68,-0.000570439510824361,3.59
pi-mt,0.3,baseline,Median,61.28,6.74,-0.020810702904771716,3.38
pi-mt,0.3,baseline,KNNImputer,60.67,6.68,-0.000570439510824361,3.59
pi-mt,0.3,baseline,ForwardFill,72.56,7.99,-0.4308954002262506,4.19
pi-mt,0.3,baseline,BackwardFill,63.85,7.03,-0.10821791960074889,3.84
pi-mt,0.3,baseline,RollingMean,67.67,7.45,-0.2444578562334474,4.04
pi-mt,0.3,baseline,LinearInterpolation,64.72,7.12,-0.13841510789621858,3.86
pi-mt,0.3,stacking,StackingRegressor,19.8633,2.19,0.8806,3.2467
pi-mt,0.35,baseline,Mean,58.1,6.39,-0.0004614891805196919,3.37
pi-mt,0.35,baseline,Median,58.7,6.46,-0.021351702981851295,3.16
pi-mt,0.35,baseline,KNNImputer,58.1,6.39,-0.0004614891805196919,3.37
pi-mt,0.35,baseline,ForwardFill,77.51,8.53,-0.7807703798845307,4.02
pi-mt,0.35,baseline,BackwardFill,60.24,6.63,-0.07580219144792744,3.53
pi-mt,0.35,baseline,RollingMean,66.01,7.26,-0.2915204189584344,3.78
pi-mt,0.35,baseline,LinearInterpolation,63.46,6.98,-0.19392416365154164,3.63
pi-mt,0.35,stacking,StackingRegressor,19.8633,2.19,0.8806,3.2467
pi-mt,0.4,baseline,Mean,56.05,6.17,-0.0003350398739581095,3.19
pi-mt,0.4,baseline,Median,56.65,6.23,-0.021890722188329104,2.98
pi-mt,0.4,baseline,KNNImputer,56.05,6.17,-0.0003350398739581095,3.19
pi-mt,0.4,baseline,ForwardFill,73.58,8.09,-0.7241302897298947,3.74
pi-mt,0.4,baseline,BackwardFill,56.3,6.19,-0.009344816412193868,3.24
pi-mt,0.4,baseline,RollingMean,62.98,6.93,-0.26308327338770376,3.53
pi-mt,0.4,baseline,LinearInterpolation,60.45,6.65,-0.163782481724303,3.35
pi-mt,0.4,stacking,StackingRegressor,19.8633,2.19,0.8806,3.2467
pi-mt,0.45,baseline,Mean,58.24,6.41,-0.0005263586249117935,3.23
pi-mt,0.45,baseline,Median,58.84,6.47,-0.02123249097411728,3.04
pi-mt,0.45,baseline,KNNImputer,58.24,6.41,-0.0005263586249117935,3.23
pi-mt,0.45,baseline,ForwardFill,74.27,8.17,-0.6272543214613535,3.86
pi-mt,0.45,baseline,BackwardFill,69.34,7.63,-0.4180856653249687,3.49
pi-mt,0.45,baseline,RollingMean,60.51,6.66,-0.08006415436319081,3.4
pi-mt,0.45,baseline,LinearInterpolation,64.89,7.14,-0.2419769736698285,3.54
pi-mt,0.45,stacking,StackingRegressor,19.8633,2.19,0.8806,3.2467
pi-mt,0.5,baseline,Mean,56.31,6.19,-0.0002841766193033557,3.07
pi-mt,0.5,baseline,Median,56.95,6.26,-0.02320291421890497,2.89
pi-mt,0.5,baseline,KNNImputer,56.31,6.19,-0.0002841766193033557,3.07
pi-mt,0.5,baseline,ForwardFill,69.46,7.64,-0.5220910282014641,3.55
pi-mt,0.5,baseline,BackwardFill,67.05,7.37,-0.4182383146360711,3.34
pi-mt,0.5,baseline,RollingMean,56.99,6.27,-0.024630608551517552,3.16
pi-mt,0.5,baseline,LinearInterpolation,62.07,6.83,-0.215522269205507,3.33
pi-mt,0.5,stacking,StackingRegressor,19.8633,2.19,0.8806,3.2467
pi-pa,0.2,baseline,Mean,95.93,10.71,-0.0016342916818343767,9.34
pi-pa,0.2,baseline,Median,98.55,11.01,-0.05700718223466539,8.46
pi-pa,0.2,baseline,KNNImputer,95.93,10.71,-0.0016342916818343767,9.34
pi-pa,0.2,baseline,ForwardFill,116.82,13.05,-0.4851685589472339,9.3
pi-pa,0.2,baseline,BackwardFill,113.85,12.71,-0.41064769542544255,5.99
pi-pa,0.2,baseline,RollingMean,112.01,12.51,-0.365372267385742,9.36
pi-pa,0.2,baseline,LinearInterpolation,95.06,10.62,0.016463721799855335,7.32
pi-pa,0.2,stacking,StackingRegressor,31.95,3.586,0.7639,2.396
pi-pa,0.25,baseline,Mean,87.81,9.77,-8.320500706648915e-06,8.13
pi-pa,0.25,baseline,Median,89.97,10.01,-0.049805126713015735,7.1
pi-pa,0.25,baseline,KNNImputer,87.81,9.77,-8.320500706648915e-06,8.13
pi-pa,0.25,baseline,ForwardFill,106.55,11.86,-0.47245306681880095,7.81
pi-pa,0.25,baseline,BackwardFill,104.39,11.62,-0.4132926951329903,5.29
pi-pa,0.25,baseline,RollingMean,102.85,11.44,-0.37180695037812295,7.96
pi-pa,0.25,baseline,LinearInterpolation,86.4,9.61,0.031794934994393564,6.23
pi-pa,0.25,stacking,StackingRegressor,33.6775,3.8,0.8009,2.925
pi-pa,0.3,baseline,Mean,93.59,10.44,-0.0009169232189349952,8.41
pi-pa,0.3,baseline,Median,96.08,10.72,-0.054992202656669376,7.47
pi-pa,0.3,baseline,KNNImputer,93.59,10.44,-0.0009169232189349952,8.41
pi-pa,0.3,baseline,ForwardFill,110.79,12.36,-0.4026641533662214,7.99
pi-pa,0.3,baseline,BackwardFill,101.67,11.34,-0.18142911171930654,5.52
pi-pa,0.3,baseline,RollingMean,111.71,12.46,-0.42604917744782833,8.19
pi-pa,0.3,baseline,LinearInterpolation,89.6,9.99,0.0826036629872442,6.52
pi-pa,0.3,stacking,StackingRegressor,39.87,4.48,0.7349,3.1233
pi-pa,0.35,baseline,Mean,87.82,9.78,-1.6969623222840013e-05,7.67
pi-pa,0.35,baseline,Median,90.19,10.04,-0.054792198369951084,6.67
pi-pa,0.35,baseline,KNNImputer,87.82,9.78,-1.6969623222840013e-05,7.67
pi-pa,0.35,baseline,ForwardFill,107.13,11.93,-0.4883150348929066,7.47
pi-pa,0.35,baseline,BackwardFill,97.78,10.88,-0.23987049051248066,5.2
pi-pa,0.35,baseline,RollingMean,107.94,12.02,-0.5109784157237254,7.62
pi-pa,0.35,baseline,LinearInterpolation,85.83,9.55,0.04478477362796496,6.1
pi-pa,0.35,stacking,StackingRegressor,39.87,4.48,0.7349,3.1233
pi-pa,0.4,baseline,Mean,87.21,9.7,-6.054135171629227e-06,7.46
pi-pa,0.4,baseline,Median,89.43,9.95,-0.051604287642811775,6.38
pi-pa,0.4,baseline,KNNImputer,87.21,9.7,-6.054135171629227e-06,7.46
pi-pa,0.4,baseline,ForwardFill,99.3,11.05,-0.29655465246446755,6.99
pi-pa,0.4,baseline,BackwardFill,98.01,10.91,-0.2631396130887267,5.37
pi-pa,0.4,baseline,RollingMean,102.76,11.43,-0.3886653033366334,7.23
pi-pa,0.4,baseline,LinearInterpolation,83.43,9.28,0.08468818453299742,5.92
pi-pa,0.4,stacking,StackingRegressor,39.87,4.48,0.7349,3.1233
pi-pa,0.45,baseline,Mean,88.08,9.81,-0.0002732341585114373,7.34
pi-pa,0.45,baseline,Median,90.51,10.08,-0.05625829335997312,6.32
pi-pa,0.45,baseline,KNNImputer,88.08,9.81,-0.0002732341585114373,7.34
pi-pa,0.45,baseline,ForwardFill,96.75,10.78,-0.2068613817504088,6.71
pi-pa,0.45,baseline,BackwardFill,96.19,10.71,-0.19288711142758408,5.41
pi-pa,0.45,baseline,RollingMean,98.5,10.97,-0.2510185514428216,6.88
pi-pa,0.45,baseline,LinearInterpolation,81.68,9.1,0.13985255470407731,5.83
pi-pa,0.45,stacking,StackingRegressor,39.87,4.48,0.7349,3.1233
pi-pa,0.5,baseline,Mean,84.77,9.43,-0.00010541541708675162,7.02
pi-pa,0.5,baseline,Median,86.99,9.68,-0.053078683996395704,5.89
pi-pa,0.5,baseline,KNNImputer,84.77,9.43,-0.00010541541708675162,7.02
pi-pa,0.5,baseline,ForwardFill,105.58,11.74,-0.5513221782853113,5.39
pi-pa,0.5,baseline,BackwardFill,107.85,12.0,-0.6186467394916222,5.7
pi-pa,0.5,baseline,RollingMean,106.18,11.81,-0.5689434723738729,5.45
pi-pa,0.5,baseline,LinearInterpolation,94.37,10.5,-0.23931770555975973,5.29
pi-pa,0.5,stacking,StackingRegressor,39.87,4.48,0.7349,3.1233
pi-pb,0.2,baseline,Mean,21.89,2.39,-0.005725834510927896,1.21
pi-pb,0.2,baseline,Median,22.03,2.41,-0.018013404492618568,1.05
pi-pb,0.2,baseline,KNNImputer,21.89,2.39,-0.005725834510927896,1.21
pi-pb,0.2,baseline,ForwardFill,28.52,3.12,-0.7069945603828252,1.46
pi-pb,0.2,baseline,BackwardFill,23.56,2.57,-0.16427597657640813,1.26
